resultId,raceId,driverId,constructorId,number,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24351,1017,832,1,55,6,6,8,53,5166660,52,6,01:34.6,222.408,1
24366,1018,830,9,33,2,1,26,71,4921822,60,1,01:07.5,230.378,1
24367,1018,844,6,16,1,2,18,71,4924546,58,3,01:08.0,228.62,1
24368,1018,822,131,77,3,3,15,71,4940782,53,7,01:08.6,226.716,1
24369,1018,20,6,5,9,4,12,71,4941432,62,2,01:07.7,229.694,1
24370,1018,1,131,44,4,5,10,71,4944627,69,5,01:08.0,228.432,1
24386,1019,1,131,44,2,1,26,52,4868452,52,1,01:27.4,242.735,1
24387,1019,822,131,77,1,2,18,52,4893380,47,2,01:27.4,242.633,1
24388,1019,844,6,16,3,3,15,52,4898569,47,5,01:29.3,237.452,1
24389,1019,842,9,10,5,4,12,52,4903144,48,8,01:29.5,236.839,1
24390,1019,830,9,33,4,5,10,52,4907910,45,4,01:29.3,237.561,1
24391,1019,832,1,55,13,6,8,52,4922091,50,11,01:29.8,236.277,1
24392,1019,817,4,3,7,7,6,52,4922853,50,9,01:29.6,236.628,1
24393,1019,8,51,7,12,8,4,52,4933992,51,14,01:30.0,235.551,1
24394,1019,826,5,26,17,9,2,52,4935172,51,12,01:29.9,235.875,1
24395,1019,807,4,27,10,10,1,52,4941185,51,13,01:29.9,235.773,1
24396,1019,846,1,4,8,11,0,52,4942733,50,10,01:29.6,236.596,1
24397,1019,848,5,23,9,12,0,52,4944069,46,15,01:30.9,233.378,1
24398,1019,840,211,18,18,13,0,52,4949538,49,6,01:29.4,237.248,1
24406,1020,830,9,33,2,1,26,64,6271275,61,1,01:16.6,214.839,1
24407,1020,20,6,5,20,2,18,64,6278608,63,2,01:16.8,214.423,1
24408,1020,826,5,26,14,3,15,64,6279580,61,6,01:17.7,211.9,1
24409,1020,840,211,18,15,4,12,64,6280241,61,8,01:17.8,211.566,1
24410,1020,832,1,55,7,5,10,64,6280858,63,9,01:17.8,211.538,1
24411,1020,848,5,23,16,6,8,64,6281327,63,10,01:17.9,211.514,1
24412,1020,154,210,8,6,7,6,64,6288113,55,7,01:17.7,211.797,1
24413,1020,825,210,20,12,8,4,64,6290040,62,5,01:17.5,212.45,1
24414,1020,1,131,44,1,9,2,64,6290942,64,12,01:18.8,208.935,1
24415,1020,9,3,88,18,10,1,64,6296262,63,13,01:19.1,208.271,1
24416,1020,847,3,63,17,11,0,64,6297679,60,3,01:17.5,212.51,1
24417,1020,8,51,7,5,12,0,64,6313489,60,15,01:19.6,206.96,1
24418,1020,841,51,99,11,13,0,64,6315124,60,14,01:19.3,207.646,1
24426,1021,1,131,44,3,1,25,70,5703796,60,2,01:18.5,200.84,1
24427,1021,830,9,33,1,2,19,70,5721592,69,1,01:17.1,204.552,1
24428,1021,20,6,5,5,3,15,70,5765229,65,4,01:19.8,197.673,1
24429,1021,844,6,16,4,4,12,70,5769046,49,5,01:20.5,195.937,1
24446,1022,844,6,16,1,1,25,44,5025710,23,4,01:46.7,236.39,1
24447,1022,1,131,44,3,2,18,44,5026691,24,3,01:46.6,236.577,1
24448,1022,822,131,77,4,3,15,44,5038295,27,2,01:46.5,236.832,1
24449,1022,20,6,5,2,4,13,44,5052132,36,1,01:46.4,236.957,1
24450,1022,848,9,23,17,5,10,44,5107035,41,5,01:47.5,234.537,1
24451,1022,815,211,11,7,6,8,44,5110158,29,13,01:48.8,231.79,1
24452,1022,826,5,26,19,7,6,44,5115367,26,7,01:48.1,233.157,1
24453,1022,807,4,27,12,8,4,44,5132349,34,9,01:48.3,232.714,1
24454,1022,842,5,10,13,9,2,44,5134878,21,17,01:49.7,229.848,1
24455,1022,840,211,18,16,10,1,44,5135548,34,10,01:48.4,232.697,1
24466,1023,844,6,16,1,1,25,53,4526665,47,4,01:23.0,251.235,1
24467,1023,822,131,77,3,2,18,53,4527500,47,3,01:22.9,251.69,1
24468,1023,1,131,44,2,3,16,53,4561864,51,1,01:21.8,255.014,1
24469,1023,817,4,3,5,4,12,53,4572180,53,7,01:23.5,249.859,1
24470,1023,807,4,27,6,5,10,53,4584830,53,8,01:23.6,249.337,1
24471,1023,848,9,23,8,6,8,53,4585980,45,6,01:23.4,250.165,1
24472,1023,815,211,11,18,7,6,53,4600467,35,9,01:23.8,248.953,1
24473,1023,830,9,33,19,8,4,53,4601157,41,5,01:23.1,250.83,1
24486,1024,20,6,5,3,1,25,61,7113667,57,5,01:44.8,173.916,1
24487,1024,844,6,16,1,2,18,61,7116308,59,4,01:44.7,174.047,1
24488,1024,830,9,33,4,3,15,61,7117488,56,8,01:45.2,173.298,1
24489,1024,1,131,44,2,4,12,61,7118275,58,7,01:44.9,173.73,1
24490,1024,822,131,77,5,5,10,61,7119786,58,2,01:43.5,176.046,1
24491,1024,848,9,23,6,6,8,61,7125330,59,9,01:45.3,173.159,1
24492,1024,846,1,4,9,7,6,61,7128436,58,11,01:45.7,172.412,1
24493,1024,842,5,10,11,8,4,61,7129214,58,13,01:45.8,172.326,1
24494,1024,807,4,27,8,9,2,61,7130385,59,12,01:45.8,172.333,1
24495,1024,841,51,99,10,10,1,61,7141522,59,10,01:45.6,172.553,1
24496,1024,154,210,8,17,11,0,61,7149103,54,16,01:46.3,171.507,1
24497,1024,832,1,55,7,12,0,61,7149641,41,15,01:46.0,172.001,1
24498,1024,840,211,18,16,13,0,61,7150086,57,6,01:44.9,173.76,1
24499,1024,817,4,3,20,14,0,61,7151327,55,14,01:45.9,172.088,1
24500,1024,826,5,26,14,15,0,61,7151845,57,3,01:44.4,174.634,1
24501,1024,9,3,88,19,16,0,61,7160691,59,18,01:46.8,170.674,1
24502,1024,825,210,20,13,17,0,61,7200189,58,1,01:42.3,178.168,1
24506,1025,1,131,44,2,1,26,53,5618992,51,1,01:35.8,219.847,1
24507,1025,822,131,77,4,2,18,53,5622821,50,3,01:36.3,218.58,1
24508,1025,844,6,16,1,3,15,53,5624204,52,2,01:36.2,218.86,1
24509,1025,830,9,33,9,4,12,53,5633202,47,5,01:36.9,217.18,1
24510,1025,848,9,23,0,5,10,53,5657340,50,4,01:36.8,217.573,1
24511,1025,832,1,55,5,6,8,53,5664881,53,6,01:38.0,214.78,1
24512,1025,815,211,11,11,7,6,53,5667720,49,7,01:38.0,214.73,1
24513,1025,846,1,4,7,8,4,53,5676741,52,11,01:38.3,214.166,1
24514,1025,825,210,20,13,9,2,53,5677771,53,8,01:38.1,214.539,1
24515,1025,807,4,27,6,10,1,53,5678833,53,12,01:38.5,213.692,1
24516,1025,840,211,18,14,11,0,53,5679813,53,15,01:38.6,213.493,1
24517,1025,826,5,26,19,12,0,53,5681488,52,9,01:38.2,214.325,1
24518,1025,8,51,7,15,13,0,53,5687902,51,13,01:38.6,213.541,1
24519,1025,842,5,10,16,14,0,53,5689068,51,14,01:38.6,213.504,1
24520,1025,841,51,99,12,15,0,53,5692338,51,16,01:38.7,213.309,1
24526,1026,822,131,77,3,1,25,52,4906755,49,4,01:31.9,227.571,1
24527,1026,20,6,5,1,2,18,52,4920098,38,5,01:32.1,226.929,1
24528,1026,1,131,44,4,3,16,52,4920613,45,1,01:31.0,229.77,1
24529,1026,848,9,23,6,4,12,52,4966292,36,8,01:32.8,225.332,1
24530,1026,832,1,55,7,5,10,52,4975856,46,12,01:33.6,223.434,1
24546,1027,1,131,44,3,1,25,71,5808904,66,4,01:19.5,194.993,1
24547,1027,20,6,5,2,2,18,71,5810670,68,3,01:19.4,195.19,1
24548,1027,822,131,77,6,3,15,71,5812457,66,5,01:19.5,194.912,1
24549,1027,844,6,16,1,4,13,71,5815272,53,1,01:19.2,195.557,1
24550,1027,848,9,23,5,5,10,71,5830303,48,2,01:19.3,195.328,1
24551,1027,830,9,33,4,6,8,71,5877711,65,11,01:20.4,192.702,1
24552,1027,815,211,11,11,7,6,71,5882723,70,12,01:20.5,192.512,1
24553,1027,817,4,3,13,8,4,71,5883828,53,9,01:20.1,193.327,1
24626,1031,822,131,77,1,1,25,71,5455739,68,2,01:07.7,229.758,1
24566,1028,822,131,77,1,1,25,56,5635653,37,2,01:37.0,204.696,1
24567,1028,1,131,44,5,2,18,56,5639801,26,7,01:38.4,201.6,1
24568,1028,830,9,33,3,3,15,56,5640655,42,5,01:38.2,202.077,1
24569,1028,844,6,16,4,4,13,56,5687892,44,1,01:36.2,206.374,1
24570,1028,848,9,23,6,5,10,56,5713691,42,3,01:38.0,202.458,1
24571,1028,817,4,3,9,6,8,56,5726019,28,14,01:40.6,197.354,1
24572,1028,846,1,4,8,7,6,56,5726417,44,4,01:38.1,202.365,1
24586,1029,830,9,33,1,1,25,71,5594678,61,2,01:10.9,218.909,1
24587,1029,842,5,10,6,2,18,71,5600755,65,9,01:12.4,214.185,1
24588,1029,832,1,55,20,3,15,71,5603574,63,16,01:13.2,212.039,1
24589,1029,8,51,7,8,4,12,71,5604130,65,15,01:13.1,212.106,1
24590,1029,841,51,99,12,5,10,71,5604879,49,14,01:13.0,212.44,1
24591,1029,817,4,3,11,6,8,71,5605219,44,11,01:12.7,213.278,1
24592,1029,1,131,44,3,7,6,71,5605817,46,3,01:11.1,218.232,1
24593,1029,846,1,4,10,8,4,71,5605882,63,7,01:12.3,214.472,1
24594,1029,815,211,11,15,9,2,71,5606207,64,12,01:12.8,212.965,1
24595,1029,826,5,26,16,10,1,71,5606609,49,8,01:12.4,214.304,1
24596,1029,825,210,20,9,11,0,71,5607410,65,17,01:13.3,211.738,1
24597,1029,847,3,63,18,12,0,71,5608277,57,19,01:13.8,210.331,1
24598,1029,154,210,8,7,13,0,71,5608925,29,18,01:13.6,210.711,1
24599,1029,848,9,23,5,14,0,71,5609605,52,4,01:11.1,218.217,1
24600,1029,807,4,27,13,15,0,71,5612737,64,13,01:12.9,212.69,1
24606,1030,1,131,44,1,1,26,55,5645715,53,1,01:39.3,201.387,1
24607,1030,830,9,33,2,2,18,55,5662487,55,5,01:41.1,197.731,1
24608,1030,844,6,16,3,3,15,55,5689150,44,4,01:40.4,199.064,1
24609,1030,822,131,77,20,4,12,55,5690094,31,2,01:39.7,200.515,1
24610,1030,20,6,5,4,5,10,55,5710072,55,3,01:40.1,199.688,1
24611,1030,848,9,23,5,6,8,55,5714920,49,8,01:42.2,195.603,1
24627,1031,844,6,16,7,2,18,71,5458439,64,4,01:07.9,228.933,1
24628,1031,846,1,4,3,3,16,71,5461230,71,1,01:07.5,230.378,1
24629,1031,1,131,44,5,4,12,71,5461428,67,3,01:07.7,229.572,1
24630,1031,832,1,55,8,5,10,71,5464642,63,5,01:08.0,228.687,1
24631,1031,815,211,11,6,6,8,71,5470831,63,6,01:08.3,227.579,1
24632,1031,842,213,10,12,7,6,71,5472421,64,11,01:09.0,225.205,1
24633,1031,839,4,31,14,8,4,71,5473195,64,10,01:08.9,225.509,1
24634,1031,841,51,99,18,9,2,71,5476885,70,9,01:08.8,225.954,1
24635,1031,20,6,5,11,10,1,71,5480284,71,8,01:08.6,226.524,1
24636,1031,849,3,6,20,11,0,71,5487389,63,16,01:09.7,223.146,1
24646,1032,1,131,44,1,1,25,71,4970683,68,3,01:06.7,232.989,1
24647,1032,822,131,77,4,2,18,71,4984402,62,7,01:07.5,230.177,1
24648,1032,830,9,33,2,3,15,71,5004381,70,2,01:06.1,235.01,1
24649,1032,848,9,23,6,4,12,71,5015083,67,6,01:07.3,230.981,1
24650,1032,846,1,4,9,5,10,71,5032153,66,5,01:07.2,231.345,1
24651,1032,815,211,11,17,6,8,71,5033070,68,4,01:07.2,231.362,1
24652,1032,840,211,18,12,7,6,71,5033136,65,10,01:07.8,229.162,1
24653,1032,817,4,3,8,8,4,71,5033274,65,9,01:07.8,229.166,1
24666,1033,1,131,44,1,1,26,70,5772473,70,1,01:16.6,205.823,1
24667,1033,830,9,33,7,2,18,70,5781175,60,4,01:19.2,199.176,1
24668,1033,822,131,77,2,3,15,70,5781925,66,2,01:17.7,203.072,1
24669,1033,840,211,18,3,4,12,70,5830052,68,3,01:19.0,199.708,1
24670,1033,848,9,23,13,5,10,70,5850789,68,5,01:19.4,198.534,1
24686,1034,1,131,44,1,1,25,52,5281283,45,3,01:29.2,237.652,1
24687,1034,830,9,33,3,2,19,52,5287139,52,1,01:27.1,243.494,1
24688,1034,844,6,16,4,3,15,52,5299757,49,9,01:29.8,236.13,1
24689,1034,817,4,3,8,4,12,52,5300933,49,5,01:29.5,237.004,1
24690,1034,846,1,4,5,5,10,52,5303560,41,12,01:30.1,235.488,1
24691,1034,839,4,31,9,6,8,52,5308220,50,6,01:29.5,236.98,1
24692,1034,842,213,10,11,7,6,52,5312471,52,7,01:29.6,236.684,1
24693,1034,848,9,23,12,8,4,52,5313953,52,2,01:28.7,239.123,1
24694,1034,840,211,18,6,9,2,52,5318594,44,13,01:30.5,234.402,1
24695,1034,20,6,5,10,10,1,52,5323140,44,15,01:30.5,234.242,1
24696,1034,822,131,77,2,11,0,52,5323450,41,4,01:29.3,237.58,1
24697,1034,847,3,63,20,12,0,52,5333287,41,16,01:30.9,233.404,1
24698,1034,832,1,55,7,13,0,52,5334653,47,10,01:29.9,235.776,1
24699,1034,841,51,99,15,14,0,52,5335488,49,17,01:31.0,233.109,1
24700,1034,849,3,6,18,15,0,52,5335832,44,14,01:30.5,234.335,1
24701,1034,154,210,8,17,16,0,52,5336333,49,8,01:29.8,236.212,1
24706,1035,830,9,33,4,1,25,52,4781993,46,2,01:29.5,237.049,1
24707,1035,1,131,44,2,2,19,52,4793319,43,1,01:28.5,239.766,1
24708,1035,822,131,77,1,3,15,52,4801224,44,4,01:29.8,236.256,1
24709,1035,844,6,16,8,4,12,52,4811282,39,8,01:30.6,234.203,1
24710,1035,848,9,23,9,5,10,52,4821139,46,3,01:29.5,237.017,1
24711,1035,840,211,18,6,6,8,52,4824531,45,15,01:30.9,233.365,1
24712,1035,807,211,27,3,7,6,52,4837944,52,6,01:30.1,235.412,1
24713,1035,839,4,31,14,8,4,52,4846766,50,10,01:30.6,234.144,1
24714,1035,846,1,4,10,9,2,52,4847537,49,11,01:30.7,233.826,1
24715,1035,826,213,26,16,10,1,52,4851662,52,12,01:30.7,233.723,1
24716,1035,842,213,10,7,11,0,52,4852635,52,7,01:30.1,235.399,1
24717,1035,20,6,5,11,12,0,52,4855363,49,13,01:30.8,233.602,1
24718,1035,832,1,55,12,13,0,52,4856063,49,9,01:30.6,234.193,1
24726,1036,1,131,44,1,1,25,66,5505279,63,2,01:19.8,209.942,1
24727,1036,830,9,33,3,2,18,66,5529456,53,4,01:21.5,205.677,1
24728,1036,822,131,77,2,3,16,66,5550031,66,1,01:18.2,214.343,1
24746,1037,1,131,44,1,1,25,44,5048761,28,2,01:47.8,233.99,1
24747,1037,822,131,77,2,2,18,44,5057209,27,5,01:48.0,233.503,1
24748,1037,830,9,33,3,3,15,44,5064216,27,8,01:48.3,232.809,1
24749,1037,817,4,3,4,4,13,44,5067638,44,1,01:47.5,234.589,1
24750,1037,839,4,31,6,5,10,44,5089411,44,10,01:48.5,232.305,1
24751,1037,848,9,23,5,6,8,44,5091473,27,12,01:48.7,231.886,1
24752,1037,846,1,4,10,7,6,44,5092535,39,11,01:48.6,232.279,1
24753,1037,842,213,10,12,8,4,44,5096132,29,3,01:47.8,233.815,1
24754,1037,840,211,18,9,9,2,44,5101364,34,13,01:49.1,231.036,1
24755,1037,815,211,11,8,10,1,44,5101940,20,9,01:48.4,232.628,1
24756,1037,826,213,26,11,11,0,44,5118961,28,15,01:49.8,229.572,1
24757,1037,8,51,7,16,12,0,44,5120265,28,14,01:49.8,229.593,1
24758,1037,20,6,5,14,13,0,44,5121655,31,16,01:50.0,229.309,1
24759,1037,844,6,16,13,14,0,44,5123681,26,4,01:47.8,233.813,1
24760,1037,154,210,8,17,15,0,44,5125554,28,17,01:50.0,229.184,1
24761,1037,849,3,6,19,16,0,44,5126556,32,6,01:48.0,233.362,1
24762,1037,825,210,20,20,17,0,44,5134301,37,7,01:48.1,233.287,1
24766,1038,842,213,10,10,1,25,53,6426056,34,6,01:24.0,248.162,1
24767,1038,832,1,55,3,2,18,53,6426471,40,2,01:23.9,248.62,1
24768,1038,840,211,18,8,3,15,53,6429414,42,3,01:23.9,248.576,1
24769,1038,846,1,4,6,4,12,53,6432056,50,7,01:24.2,247.587,1
24770,1038,822,131,77,2,5,10,53,6433164,51,5,01:24.0,248.386,1
24771,1038,817,4,3,7,6,8,53,6434447,38,4,01:23.9,248.573,1
24772,1038,1,131,44,1,7,7,53,6443301,34,1,01:22.7,252.033,1
24773,1038,839,4,31,12,8,4,53,6444747,52,11,01:24.5,246.831,1
24774,1038,826,213,26,11,9,2,53,6448264,44,10,01:24.5,246.863,1
24775,1038,815,211,11,4,10,1,53,6449280,50,8,01:24.3,247.282,1
24776,1038,849,3,6,20,11,0,53,6458932,39,16,01:25.0,245.353,1
24777,1038,154,210,8,16,12,0,53,6461220,48,12,01:24.8,245.972,1
24778,1038,8,51,7,14,13,0,53,6462368,29,13,01:24.8,245.827,1
24779,1038,847,3,63,19,14,0,53,6462649,39,9,01:24.4,247.033,1
24780,1038,848,9,23,9,15,0,53,6463589,48,15,01:24.9,245.564,1
24781,1038,841,51,99,18,16,0,53,6481255,43,14,01:24.9,245.766,1
24786,1039,1,131,44,1,1,26,59,8375060,58,1,01:18.8,239.518,1
24787,1039,822,131,77,2,2,18,59,8379940,53,2,01:19.4,237.712,1
24788,1039,848,9,23,4,3,15,59,8383124,51,3,01:20.0,235.909,1
24789,1039,817,4,3,8,4,12,59,8385477,57,4,01:20.4,234.774,1
24790,1039,815,211,11,7,5,10,59,8390710,59,5,01:20.6,234.175,1
24791,1039,846,1,4,11,6,8,59,8393943,59,7,01:21.2,232.542,1
24792,1039,826,213,26,12,7,6,59,8396816,51,10,01:21.5,231.8,1
24793,1039,844,6,16,5,8,4,59,8403405,50,9,01:21.2,232.453,1
24794,1039,8,51,7,13,9,2,59,8404830,59,6,01:21.2,232.64,1
24795,1039,20,6,5,14,10,1,59,8405043,59,8,01:21.2,232.531,1
24796,1039,847,3,63,18,11,0,59,8407464,58,11,01:21.6,231.269,1
24797,1039,154,210,8,15,12,0,59,8417096,59,13,01:22.3,229.532,1
24806,1040,822,131,77,3,1,26,53,5640364,51,1,01:37.0,216.972,1
24807,1040,830,9,33,2,2,18,53,5648093,53,3,01:37.3,216.298,1
24808,1040,1,131,44,1,3,15,53,5663093,48,7,01:38.1,214.66,1
24809,1040,815,211,11,4,4,12,53,5670922,52,8,01:38.1,214.515,1
24810,1040,817,4,3,5,5,10,53,5692429,53,6,01:37.9,215.074,1
24811,1040,844,6,16,10,6,8,53,5702550,47,11,01:39.1,212.54,1
24812,1040,839,4,31,7,7,6,53,5708370,48,13,01:39.2,212.191,1
24813,1040,826,213,26,11,8,4,53,5709104,48,12,01:39.1,212.369,1
24814,1040,842,213,10,9,9,2,53,5730130,50,2,01:37.2,216.523,1
24815,1040,848,9,23,15,10,1,53,5738224,51,9,01:38.4,214.001,1
24826,1041,1,131,44,2,1,25,60,5749641,58,2,01:28.1,210.253,1
24827,1041,830,9,33,3,2,19,60,5754111,60,1,01:28.1,210.267,1
24828,1041,817,4,3,6,3,15,60,5764254,53,3,01:29.6,206.876,1
24829,1041,815,211,11,9,4,12,60,5765711,58,4,01:29.7,206.608,1
24830,1041,832,1,55,10,5,10,60,5771546,53,6,01:30.1,205.625,1
24831,1041,842,213,10,12,6,8,60,5772407,53,5,01:30.1,205.668,1
24832,1041,844,6,16,4,7,6,60,5780455,54,10,01:30.7,204.303,1
24833,1041,807,211,27,20,8,4,60,5782237,58,11,01:30.7,204.256,1
24834,1041,154,210,8,16,9,2,60,5788722,54,14,01:31.6,202.407,1
24835,1041,841,51,99,14,10,1,60,5789676,38,12,01:30.9,203.861,1
24836,1041,20,6,5,11,11,0,60,5790451,43,7,01:30.4,204.99,1
24837,1041,8,51,7,19,12,0,60,5791117,54,9,01:30.5,204.755,1
24838,1041,825,210,20,15,13,0,60,5799226,37,8,01:30.5,204.881,1
24839,1041,849,3,6,18,14,0,60,5804090,39,13,01:31.4,202.816,1
24840,1041,826,213,26,13,15,0,60,5805229,41,16,01:32.2,200.975,1
24846,1042,1,131,44,1,1,26,66,5396828,63,1,01:18.7,212.708,1
24847,1042,822,131,77,2,2,18,66,5422420,66,2,01:19.3,211.113,1
24848,1042,830,9,33,3,3,15,66,5431336,62,4,01:19.9,209.767,1
24849,1042,844,6,16,4,4,12,66,5462140,66,7,01:20.4,208.322,1
24866,1043,1,131,44,2,1,26,63,5312430,63,1,01:15.5,234.121,1
24867,1043,822,131,77,1,2,18,63,5318213,63,2,01:15.9,232.831,1
24868,1043,817,4,3,5,3,15,63,5326750,62,4,01:17.6,227.878,1
24869,1043,826,213,26,8,4,12,63,5327571,62,6,01:17.7,227.543,1
24870,1043,844,6,16,7,5,10,63,5331541,62,12,01:18.2,226.067,1
24871,1043,815,211,11,11,6,8,63,5332082,49,9,01:18.1,226.325,1
24872,1043,832,1,55,10,7,6,63,5332660,62,11,01:18.1,226.226,1
24873,1043,846,1,4,9,8,4,63,5333561,63,8,01:18.1,226.368,1
24874,1043,8,51,7,18,9,2,63,5334654,63,10,01:18.1,226.313,1
24875,1043,841,51,99,20,10,1,63,5338828,61,15,01:18.8,224.286,1
24876,1043,849,3,6,19,11,0,63,5339565,37,14,01:18.7,224.499,1
24877,1043,20,6,5,14,12,0,63,5340883,44,7,01:17.8,227.248,1
24878,1043,840,211,18,15,13,0,63,5341593,46,13,01:18.4,225.528,1
24879,1043,154,210,8,16,14,0,63,5345365,45,17,01:18.8,224.206,1
24880,1043,848,9,23,6,15,0,63,5369714,63,3,01:16.2,231.991,1
24886,1044,1,131,44,6,1,25,58,6139313,56,6,01:39.4,193.302,1
24887,1044,815,211,11,3,2,18,58,6170946,50,12,01:40.4,191.417,1
24888,1044,20,6,5,11,3,15,58,6171273,53,8,01:39.7,192.819,1
24889,1044,844,6,16,12,4,12,58,6173171,47,11,01:40.0,192.242,1
24890,1044,832,1,55,15,5,10,58,6173676,56,4,01:38.8,194.592,1
24891,1044,830,9,33,2,6,8,58,6184186,53,3,01:38.4,195.231,1
24892,1044,848,9,23,4,7,6,58,6185797,54,5,01:39.1,193.915,1
24893,1044,846,1,4,14,8,5,58,6200572,58,1,01:36.8,198.508,1
24894,1044,840,211,18,1,9,2,58,6211666,55,10,01:39.9,192.319,1
24895,1044,817,4,3,5,10,1,58,6234773,54,13,01:40.7,190.875,1
24906,1045,1,131,44,1,1,25,57,10787515,38,3,01:32.9,209.803,1
24907,1045,830,9,33,3,2,19,57,10788769,48,1,01:32.0,211.741,1
24908,1045,848,9,23,4,3,15,57,10795520,41,10,01:33.7,207.967,1
24909,1045,846,1,4,9,4,12,57,10798852,53,7,01:33.6,208.18,1
24910,1045,832,1,55,15,5,10,57,10799302,46,5,01:33.4,208.575,1
24911,1045,842,213,10,8,6,8,57,10799457,48,16,01:34.8,205.482,1
24912,1045,817,4,3,6,7,6,57,10806883,38,2,01:32.8,209.887,1
24913,1045,822,131,77,2,8,4,57,10807195,28,4,01:33.4,208.706,1
24914,1045,839,4,31,7,9,2,57,10810318,37,13,01:34.4,206.49,1
24926,1046,815,211,11,5,1,25,87,5475114,69,3,00:56.8,224.599,1
24927,1046,839,4,31,11,2,18,87,5485632,75,12,00:57.3,222.402,1
24928,1046,840,211,18,10,3,15,87,5486983,85,14,00:57.4,222.255,1
24929,1046,832,1,55,8,4,12,87,5487694,80,9,00:57.2,223.122,1
24930,1046,817,4,3,7,5,10,87,5488444,57,6,00:57.0,223.85,1
24931,1046,848,9,23,12,6,8,87,5488956,52,8,00:57.1,223.548,1
24932,1046,826,213,26,6,7,6,87,5489648,80,7,00:57.0,223.764,1
24933,1046,822,131,77,1,8,4,87,5490503,60,2,00:56.6,225.497,1
24934,1046,847,131,63,2,9,3,87,5493670,80,1,00:55.4,230.214,1
24935,1046,846,1,4,19,10,1,87,5494655,85,11,00:57.3,222.713,1
24936,1046,842,213,10,9,11,0,87,5495641,53,10,00:57.2,222.908,1
24937,1046,20,6,5,13,12,0,87,5497725,56,5,00:56.9,224.141,1
24938,1046,841,51,99,14,13,0,87,5499225,56,4,00:56.9,224.212,1
24939,1046,8,51,7,18,14,0,87,5501267,56,13,00:57.4,222.305,1
24940,1046,825,210,20,15,15,0,87,5507484,57,16,00:57.5,221.76,1
24941,1046,851,3,89,17,16,0,87,5508788,56,15,00:57.4,222.24,1
24942,1046,850,210,51,20,17,0,87,5511972,56,17,00:57.7,220.892,1
24946,1047,830,9,33,1,1,25,55,5788645,14,2,01:41.0,198.046,1
24947,1047,822,131,77,2,2,18,55,5804621,40,3,01:41.1,197.707,1
24948,1047,1,131,44,3,3,15,55,5807060,37,5,01:41.4,197.144,1
24949,1047,848,9,23,5,4,12,55,5808632,42,4,01:41.2,197.52,1
24950,1047,846,1,4,4,5,10,55,5849374,53,12,01:42.0,196.092,1
24951,1047,832,1,55,6,6,8,55,5854307,48,11,01:41.9,196.125,1
24952,1047,817,4,3,11,7,7,55,5862393,55,1,01:40.9,198.109,1
24953,1047,842,213,10,9,8,4,55,5878363,53,15,01:42.5,195.116,1
24954,1047,839,4,31,10,9,2,55,5799996,47,18,01:42.9,194.32,1
24955,1047,840,211,18,8,10,1,55,5790314,41,9,01:41.9,196.281,1
24966,1052,1,131,44,2,1,25,56,5523897,44,4,01:34.0,207.235,1
24967,1052,830,9,33,1,2,18,56,5524642,41,2,01:33.2,208.984,1
24968,1052,822,131,77,3,3,16,56,5561280,56,1,01:32.1,211.566,1
24969,1052,846,1,4,7,4,12,56,5570363,38,6,01:34.4,206.398,1
24970,1052,815,9,11,0,5,10,56,5575944,44,3,01:34.0,207.334,1
24971,1052,844,6,16,4,6,8,56,5582987,39,11,01:35.0,205.112,1
24972,1052,817,1,3,6,7,6,56,5589901,36,10,01:34.9,205.233,1
24973,1052,832,6,55,8,8,4,56,5590997,48,7,01:34.5,206.151,1
24974,1052,852,213,22,13,9,2,56,5609589,38,8,01:34.8,205.603,1
24975,1052,840,117,18,10,10,1,56,5610610,31,9,01:34.9,205.378,1
24976,1052,8,51,7,14,11,0,56,5612761,45,14,01:35.2,204.672,1
24986,1053,830,9,33,3,1,25,63,7354598,60,2,01:17.5,227.96,1
24987,1053,1,131,44,1,2,19,63,7376598,60,1,01:16.7,230.403,1
24988,1053,846,1,4,7,3,15,63,7378300,63,3,01:18.3,225.819,1
24989,1053,844,6,16,4,4,12,63,7380177,60,6,01:18.4,225.473,1
24990,1053,832,6,55,11,5,10,63,7381634,60,7,01:18.5,225.154,1
24991,1053,817,1,3,6,6,8,63,7405818,54,12,01:19.3,222.739,1
24992,1053,842,213,10,5,7,6,63,7407416,52,9,01:19.0,223.718,1
24993,1053,840,117,18,10,8,4,63,7411507,59,8,01:18.8,224.32,1
24994,1053,839,214,31,9,9,2,63,7420302,62,15,01:19.4,222.512,1
24995,1053,4,214,14,15,10,1,63,7421159,62,14,01:19.4,222.526,1
24996,1053,815,9,11,2,11,0,63,7421749,62,13,01:19.4,222.585,1
24997,1053,852,213,22,20,12,0,63,7427782,49,4,01:18.3,225.603,1
24998,1053,8,51,7,16,13,0,63,7449371,62,5,01:18.4,225.548,1
25006,1054,1,131,44,2,1,25,66,5671421,47,4,01:20.9,206.971,1
25007,1054,830,9,33,3,2,18,66,5700569,62,3,01:20.7,207.581,1
25008,1054,822,131,77,1,3,16,66,5704951,65,1,01:19.9,209.738,1
25009,1054,815,9,11,4,4,12,66,5711156,55,2,01:20.6,207.715,1
25010,1054,846,1,4,7,5,10,66,5722790,55,7,01:21.7,205.038,1
25011,1054,844,6,16,8,6,8,66,5727202,63,6,01:21.5,205.541,1
