,iid_target,iid_neighbors
19209,22154,34919
19210,22154,51169
19211,22154,45313
19212,22154,17830
19213,22154,45824
19214,22154,42668
19215,22154,17908
19216,22154,43926
19217,22154,13191
19218,22154,13190
19219,22144,12758
19220,22187,34699
19221,22152,13117
19222,22152,13118
19223,22152,38541
19224,22152,49714
19225,22152,44907
19226,22152,17821
19227,22170,22503
19228,22170,23325
19229,22170,44324
19230,22170,45093
19231,22170,47363
19232,22170,39456
19233,22170,39455
19234,22177,50559
19235,22177,33285
19236,22177,48800
19237,22177,38178
19238,45800,2687
19239,45800,15430
19240,45800,30885
19241,45800,2705
19242,14772,14739
19243,14772,766
19244,14772,14719
19245,22213,35179
19246,22194,52518
19247,22200,31388
19248,22198,32253
19249,22209,22352
19250,26102,26481
19251,26102,27336
19252,15933,31763
19253,15720,15696
19254,15720,43343
19255,15720,24700
19256,15720,51381
19257,15720,34835
19258,15720,29328
19259,15720,29907
19260,15720,29893
19261,15720,29906
19262,15720,29904
19263,15720,29910
19264,15720,30051
19265,15720,30053
19266,15720,31690
19267,15720,11849
19268,15720,31712
19269,15720,52566
19270,15720,35430
19271,15720,31731
19272,22226,34838
19273,22226,28087
19274,22226,31629
19275,9332,2232
19276,22235,51639
19277,23889,23888
19278,23889,30030
19279,23889,32167
19280,23889,31210
19281,23889,28732
19282,23889,31987
19283,23889,36226
19284,23889,36225
19285,34391,34388
19286,18,21
19287,52803,52592
19288,22240,39625
19289,22240,25884
19290,22240,27369
19291,22240,27367
19292,22240,27366
19293,22240,27365
19294,22240,27370
19295,22240,27368
19296,22240,28338
19297,22240,2488
19298,22240,39634
19299,22240,15015
19300,22240,33118
19301,22240,39635
19302,22240,37568
19303,22240,39618
19304,22240,39640
19305,22240,39047
19306,22240,35954
19307,22240,37567
19308,22240,38239
19309,22240,39626
19310,22240,39627
19311,22240,39630
19312,22240,51989
19313,29081,34921
19314,22252,48150
19315,22252,36355
19316,22252,862
19317,14018,22655
19318,22503,14954
19319,22503,23325
19320,22503,44324
19321,22503,45093
19322,22503,47363
19323,22503,39456
19324,22503,39455
19325,22984,35466
19326,39201,29699
19327,26433,24311
19328,26433,43739
19329,26433,15003
19330,26433,28791
19331,26433,23970
19332,26433,23971
19333,26433,23973
19334,26433,24312
19335,26433,33116
19336,26433,18112
19337,26433,26856
19338,26433,27360
19339,26433,15012
19340,26433,32630
19341,26433,39614
19342,26433,37705
19343,26433,32940
19344,26433,33059
19345,26433,38058
19346,26433,39603
19347,26433,39618
19348,26433,39601
19349,26433,39617
19350,26433,46574
19351,26433,36249
19352,26433,39616
19353,26433,36803
19354,26433,39609
19355,26433,39602
19356,24311,43739
19357,24311,15003
19358,24311,28791
19359,24311,23970
19360,24311,23971
19361,24311,23973
19362,24311,24312
19363,24311,33116
19364,24311,25882
19365,24311,18112
19366,24311,26856
19367,24311,27360
19368,24311,15012
19369,24311,32630
19370,24311,39614
19371,24311,29985
19372,24311,37705
19373,24311,32940
19374,24311,33059
19375,24311,38058
19376,24311,39603
19377,24311,37565
19378,24311,39618
19379,24311,39640
19380,24311,39601
19381,24311,39617
19382,24311,46574
19383,24311,36249
19384,24311,39616
19385,24311,36803
19386,24311,39609
19387,24311,39602
19388,42131,13185
19389,42131,50632
19390,42131,13187
19391,42131,43555
19392,13092,41618
19393,42929,354
19394,42929,36786
19395,42929,38537
19396,42929,51960
19397,42929,28137
19398,42929,45556
19399,42929,49713
19400,42929,42344
19401,53029,29983
19402,37538,47095
19403,33172,46571
19404,47344,16927
19405,27096,23796
19406,14273,21590
19407,25292,25057
19408,26478,28116
19409,28704,32997
19410,43739,22591
19411,43739,15003
19412,43739,28791
19413,43739,23970
19414,43739,23971
19415,43739,23973
19416,43739,24312
19417,43739,33116
19418,43739,15007
19419,43739,18112
19420,43739,26856
19421,43739,27360
19422,43739,15012
19423,43739,32630
19424,43739,39614
19425,43739,37705
19426,43739,32940
19427,43739,33059
19428,43739,39615
19429,43739,38058
19430,43739,39603
19431,43739,39618
19432,43739,39601
19433,43739,39617
19434,43739,35954
19435,43739,46574
19436,43739,36249
19437,43739,39616
19438,43739,36803
19439,43739,39609
19440,43739,39602
19441,39625,25884
19442,39625,27369
19443,39625,27367
19444,39625,27366
19445,39625,27365
19446,39625,27370
19447,39625,27368
19448,39625,28338
19449,39625,2488
19450,39625,39634
19451,39625,15015
19452,39625,33118
19453,39625,39635
19454,39625,37568
19455,39625,39640
19456,39625,39047
19457,39625,35954
19458,39625,37567
19459,39625,38239
19460,39625,39626
19461,39625,39627
19462,39625,39630
19463,39625,51989
19464,22284,43225
19465,17525,42870
19466,40226,43671
19467,40226,23871
19468,40226,13562
19469,40226,33861
19470,40226,28706
19471,40226,28899
19472,40226,30784
19473,40226,32936
19474,40226,31103
19475,40226,50442
19476,40226,44797
19477,40226,40912
19478,40226,48254
19479,40226,50722
19480,44292,51473
19481,44292,47048
19482,44292,33268
19483,44292,39766
19484,27911,30688
19485,22351,21586
19486,16694,27896
19487,16694,31809
19488,22328,23478
19489,22298,32180
19490,22366,46260
19491,22366,27049
19492,22366,27195
19493,22366,27190
19494,22366,27193
19495,22366,27185
19496,22366,33633
19497,22366,48160
19498,22366,48509
19499,22366,49347
19500,22366,37204
19501,22366,37203
19502,22366,44703
19503,22366,44705
19504,22366,45673
19505,22366,43158
19506,22366,41219
19507,22366,41224
19508,22366,48938
19509,22366,40759
19510,22308,36362
19511,22308,51082
19512,22308,46929
19513,22313,27767
19514,22313,50668
19515,22323,25516
19516,22323,49754
19517,22323,35206
19518,22323,39795
19519,22322,25787
19520,22322,37847
19521,22322,29503
19522,22322,36652
19523,22322,46648
19524,22322,1996
19525,22299,30965
19526,22299,30976
19527,22299,12880
19528,22299,1475
19529,22372,25366
19530,1974,25505
19531,16684,47012
19532,13941,25569
19533,22356,25937
19534,22312,50447
19535,22301,1747
19536,22301,25735
19537,22301,47630
19538,22301,43936
19539,22301,50700
19540,22346,52141
19541,22310,23193
19542,22310,47900
19543,22353,537
19544,22353,42528
19545,537,42528
19546,22333,41080
19547,22335,26957
19548,22340,50507
19549,22304,22305
19550,22304,859
19551,22304,13631
19552,22304,1779
19553,22303,42289
19554,22317,25499
19555,22317,37256
19556,22317,37260
19557,22317,41014
19558,22317,46812
19559,22305,859
19560,22305,13631
19561,22305,51853
19562,22305,1779
19563,1747,25735
19564,1747,47630
19565,1747,43936
19566,1747,50700
19567,43733,30492
19568,45135,48684
19569,33783,28360
19570,22378,30662
19571,15504,31654
19572,15504,45510
19573,15504,33991
19574,15504,41663
19575,15504,37502
19576,15504,31650
19577,15504,31633
19578,15504,31622
19579,15504,15505
19580,23151,47239
19581,32706,46915
19582,22392,45987
19583,22393,36746
19584,44901,48756
19585,44622,36217
19586,736,27150
19587,736,37600
19588,38157,46651
19589,42762,15498
19590,39713,25365
19591,26530,42511
19592,42511,14854
19593,42511,23628
19594,42511,33191
19595,14854,33198
19596,14854,33191
19597,31779,29126
19598,31779,31653
19599,31779,38835
19600,31779,38833
19601,31779,25099
19602,162,24604
19603,52208,34462
19604,16559,36303
19605,48949,9121
19606,22404,17189
19607,22404,30615
19608,22404,30613
19609,22404,7105
19610,22404,17190
19611,22404,46940
19612,22404,46939
19613,22404,46938
19614,22404,17187
19615,22408,43972
19616,15189,26578
19617,35025,17310
19618,35025,43406
19619,44444,52242
19620,44444,51886
19621,44444,44445
19622,26592,27156
19623,26592,36680
19624,26592,41080
19625,26592,43081
19626,2900,37898
19627,22416,12759
19628,12823,23814
19629,47532,25893
19630,47532,15282
19631,1162,38929
19632,34645,34266
19633,26347,45913
19634,44111,44391
19635,30405,1993
19636,22448,50983
19637,22448,51557
19638,22452,44311
19639,14577,43116
19640,22445,25823
19641,22445,27066
19642,22445,29042
19643,22476,22475
19644,22453,14852
19645,22442,36683
19646,22465,33259
19647,22466,25909
19648,22468,49179
19649,2034,35964
19650,22480,51296
19651,22458,22457
19652,22458,22456
19653,22458,28792
19654,22458,29868
19655,22457,22456
19656,22457,28792
19657,22457,29868
19658,22456,28792
19659,22456,29868
19660,24870,31892
19661,35671,52645
19662,22491,30006
19663,22490,31178
19664,51086,15215
19665,38320,49349
19666,38320,38318
19667,38320,38321
19668,38320,38319
19669,38320,16481
19670,38320,49052
19671,2120,23617
19672,2120,37920
19673,35420,46321
19674,32626,33440
19675,30133,48233
19676,36815,30018
19677,36815,32701
19678,49717,49900
19679,49717,34440
19680,49717,34701
19681,49717,45843
19682,17189,30615
19683,17189,30613
19684,17189,7105
19685,17189,17190
19686,17189,46940
19687,17189,46939
19688,17189,46938
19689,17189,17187
19690,14186,11903
19691,3197,49486
19692,52309,52763
19693,52309,37143
19694,52309,46897
19695,33981,38425
19696,37686,23651
19697,37686,25087
19698,37686,25387
19699,37686,28718
19700,37686,32157
19701,37686,37021
19702,37686,38692
19703,37686,43603
19704,37686,51717
19705,22504,37970
19706,22506,31909
19707,22508,45363
19708,22509,45363
19709,27455,40630
19710,2057,2054
19711,330,24525
19712,330,7098
19713,330,329
19714,22514,2738
19715,22514,24432
19716,22514,280
19717,22514,32663
19718,22514,52239
19719,22514,2715
19720,22514,47388
19721,22514,47975
19722,15971,40161
19723,15971,40162
19724,13906,13890
19725,13906,23195
19726,13906,13888
19727,13906,24661
19728,13906,43395
19729,40166,32536
19730,43938,27354
19731,13704,42328
19732,13491,39391
19733,22530,30820
19734,22523,29269
19735,22531,22806
19736,22521,35729
19737,22521,27578
19738,22521,31999
19739,22521,46745
19740,22524,36031
19741,13240,39793
19742,13706,42975
19743,13706,38154
19744,13706,39795
19745,22528,48921
19746,22528,40647
19747,26705,44650
19748,49513,29445
19749,49513,50263
19750,22541,13992
19751,22542,37994
19752,22549,36878
19753,13951,35209
19754,15691,2902
19755,15691,32922
19756,44102,25603
19757,44102,25602
19758,44102,25604
19759,44102,14856
19760,44102,44104
19761,44102,35948
19762,44102,14863
19763,44102,48257
19764,44102,44103
19765,33720,26087
19766,38779,51832
19767,27695,30965
19768,27695,12880
19769,45016,45944
19770,33311,25016
19771,33311,25884
19772,33311,27366
19773,33311,28338
19774,33311,39635
19775,33311,34922
19776,33311,39063
19777,33311,38239
19778,33311,51989
19779,30203,45022
19780,32320,38488
19781,40452,30613
19782,40452,46939
19783,40452,17187
19784,43128,2575
19785,22569,41552
19786,22575,43633
19787,1520,22560
19788,1520,32989
19789,1520,44347
19790,22554,30942
19791,12851,48966
19792,22573,36799
19793,22560,32411
19794,22560,32989
19795,22560,44347
19796,22604,32684
19797,22591,23970
19798,22591,15007
19799,22591,37705
19800,22591,39615
19801,22559,23489
19802,22559,48124
19803,22557,22982
19804,22602,33245
19805,2268,26665
19806,22593,29095
19807,22593,32235
19808,22601,29356
19809,22564,363
19810,22582,27555
19811,22628,36840
19812,22632,14891
19813,22640,23657
19814,22640,27186
19815,22640,33632
19816,22640,44705
19817,22640,41223
19818,22640,48334
19819,22626,28579
19820,22626,843
19821,22633,36092
19822,22633,28581
19823,22633,42517
19824,22633,35748
19825,22633,41654
19826,22633,43626
19827,14918,41140
19828,22637,27613
19829,22625,42987
19830,48609,34222
19831,48609,45374
19832,48609,41602
19833,45652,22663
19834,45652,48613
19835,15870,26488
19836,15870,35260
19837,22651,13919
19838,22651,13918
19839,22651,27681
19840,22651,29994
19841,22649,22650
19842,22655,45584
19843,22645,31615
19844,13922,153
19845,13922,45138
19846,13922,45139
19847,13922,51629
19848,22665,24642
19849,22667,28393
19850,14373,14375
19851,22666,24647
19852,22666,24646
19853,22666,31584
19854,22666,45797
19855,15889,13888
19856,15889,31759
19857,15889,36197
19858,22653,26654
19859,22680,47475
19860,22661,14197
19861,150,48885
19862,22659,14569
19863,22659,31380
19864,15860,27542
19865,15003,28791
19866,15003,23970
19867,15003,23971
19868,15003,23973
19869,15003,24312
19870,15003,33116
19871,15003,18112
19872,15003,26856
19873,15003,27360
19874,15003,15012
19875,15003,32630
19876,15003,39614
19877,15003,37705
19878,15003,32940
19879,15003,33059
19880,15003,38058
19881,15003,39603
19882,15003,39618
19883,15003,2487
19884,15003,39601
19885,15003,39617
19886,15003,46574
19887,15003,36249
19888,15003,39616
19889,15003,36803
19890,15003,39609
19891,15003,39602
19892,25231,2717
19893,25231,30187
19894,25231,2613
19895,25231,48430
19896,38728,15366
19897,272,273
19898,272,13961
19899,15541,31653
19900,31654,45510
19901,31654,33991
19902,31654,41663
19903,31654,37502
19904,31654,31650
19905,31654,31633
19906,31654,31622
19907,31654,15505
19908,25944,29889
19909,25944,29885
19910,25944,30746
19911,25944,34009
19912,25944,31734
19913,25944,45550
19914,25944,2917
19915,25944,31736
19916,25944,31733
19917,31773,15999
19918,31773,31720
19919,31773,31790
19920,15999,31720
19921,39329,40765
19922,2771,31594
19923,2771,39474
19924,22701,48333
19925,22683,42332
19926,22687,50442
19927,22684,51635
19928,22684,1692
19929,22689,2105
19930,22689,23095
19931,22689,41311
19932,22692,33879
19933,22692,33877
19934,22692,31414
19935,22692,47854
19936,22692,39452
19937,22690,25822
19938,22690,25821
19939,22690,26417
19940,22690,26504
19941,22690,27901
19942,22690,28299
19943,22690,13970
19944,22690,32168
19945,22690,32449
19946,22690,35211
19947,22690,41859
19948,22690,51131
19949,22693,24303
19950,46841,28515
19951,11886,32587
19952,49463,34303
19953,14189,14197
19954,46611,34783
19955,46611,31180
19956,46611,50170
19957,41272,15875
19958,39121,50842
19959,29460,46609
19960,29460,34539
19961,52735,14621
19962,14621,28770
19963,48017,29019
19964,48017,29017
19965,48017,29018
19966,48017,1693
19967,48017,51110
19968,48017,13392
19969,48017,50374
19970,14742,14768
19971,23323,14112
19972,23323,45573
19973,53118,32498
19974,53118,47999
19975,22710,28904
19976,22710,39098
19977,22710,31216
19978,22710,31217
19979,22720,27950
19980,22715,47243
19981,22704,50609
19982,22704,38639
19983,22705,44482
19984,24355,27402
19985,46937,41359
19986,46937,31493
19987,30236,33015
19988,30236,51756
19989,30236,50825
19990,26125,29710
19991,22765,50534
19992,22765,46202
19993,22763,44389
19994,22753,50571
19995,13256,23733
19996,13256,52136
19997,22752,23932
19998,22796,38216
19999,22796,29775
20000,22794,42440
20001,22759,22760
20002,22759,23640
20003,22759,25202
20004,22759,25203
20005,22759,29853
20006,22759,33668
20007,22760,23640
20008,22760,25202
20009,22760,25203
20010,22760,29853
20011,22760,33668
20012,22800,16767
20013,15853,49929
20014,22732,47436
20015,22762,14818
20016,22762,2430
20017,22736,31993
20018,22736,52543
20019,22736,43047
20020,22736,43867
20021,14954,35066
20022,14954,41597
20023,22795,33074
20024,22751,28477
20025,22751,43824
20026,22772,22773
20027,22772,15231
20028,22772,24638
20029,22772,25223
20030,22772,26298
20031,22772,15237
20032,22772,34229
20033,22772,47226
20034,22772,47225
20035,22772,47220
20036,22772,48749
20037,22772,2564
20038,22772,47222
20039,22767,22946
20040,22767,24634
20041,22767,24633
20042,22767,24629
20043,22767,25222
20044,22767,25223
20045,22767,25224
20046,22767,26777
20047,22767,26776
20048,22767,48747
20049,22767,43783
20050,22773,15231
20051,22773,24638
20052,22773,25223
20053,22773,26298
20054,22773,15237
20055,22773,34229
20056,22773,47226
20057,22773,47225
20058,22773,47220
20059,22773,48749
20060,22773,2564
20061,22773,47222
20062,15231,24638
20063,15231,26777
20064,15231,15237
20065,15231,34229
20066,15231,47226
20067,15231,48749
20068,15231,18586
20069,15231,2564
20070,15231,47222
20071,22770,47223
20072,22739,51218
20073,22739,48984
20074,22739,46806
20075,22739,43184
20076,22739,43179
20077,22739,43992
20078,22771,24636
20079,22771,37879
20080,22771,48748
20081,22771,44665
20082,22769,26297
20083,22769,26298
20084,22769,26741
20085,22769,47224
20086,22769,29877
20087,22769,33469
20088,22769,47225
20089,22769,47220
20090,22769,47221
20091,22776,35674
20092,22810,49494
20093,22806,45137
20094,15201,36550
20095,15201,37918
20096,22809,34816
20097,14784,32379
20098,15740,33188
20099,22818,25281
20100,22813,39725
20101,22817,38771
20102,31014,1648
20103,31014,1646
20104,22835,34209
20105,22832,49472
20106,22832,39942
20107,22832,41801
20108,14103,24223
20109,14103,44144
20110,22869,49949
20111,22851,27819
20112,22851,30263
20113,13628,35263
20114,22853,36663
20115,22868,45409
20116,22848,24587
20117,22848,25384
20118,22848,25383
20119,22848,25771
20120,22848,33530
20121,22848,33519
20122,2078,50614
20123,2078,51984
20124,2078,51452
20125,2078,51455
20126,2078,51456
20127,22880,22881
20128,22880,50367
20129,22866,41087
20130,22860,28314
20131,22860,13730
20132,22860,33568
20133,22860,2038
20134,22860,36373
20135,22860,13734
20136,22860,2043
20137,22860,31165
20138,22862,28297
20139,22862,30824
20140,22904,37217
20141,22865,25541
20142,22865,37326
20143,1489,12728
20144,22882,50368
20145,22882,41161
20146,22881,50367
20147,22886,30754
20148,22886,16203
20149,22841,13304
20150,22901,47033
20151,16563,22903
20152,22905,22910
20153,16760,22910
20154,22890,40472
20155,22890,40471
20156,22891,22917
20157,22891,23632
20158,22875,27286
20159,22875,39286
20160,22878,14687
20161,13919,13918
20162,13919,29994
20163,27922,46852
20164,27922,36314
20165,30731,28087
20166,25056,44148
20167,23822,30136
20168,23822,46834
20169,33407,3305
20170,52428,33728
20171,52428,27834
20172,52428,28730
